date, away, home, away_score, home_score, home_sp, away_sp ,net_score,home_sp_stat,away_sp_stat,win
20230913,TBA,MIN,5,4,Dallas Keuchel,Taj Bradley,-1,5.49,,0
20230913,ANA,SEA,2,3,Luis Castillo,Andrew Wantz,1,3.31,3.89,1
20230913,TEX,TOR,10,0,Yusei Kikuchi,Jordan Montgomery,-10,5.63,4,0
20230914,MIA,MIL,2,4,Adrian Houser,Eury Perez,2,4.94,,1
20230914,ARI,NYN,1,11,Kodai Senga,Merrill Kelly,10,,3.62,1
20230914,WAS,PIT,0,2,Mitch Keller,Josiah Gray,2,4.23,4.25,1
20230914,TBA,BAL,4,3,Kyle Bradish,Aaron Civale,-1,4.49,3.8,0
20230914,NYA,BOS,0,5,Tanner Houck,Michael King,5,3.86,2.83,1
20230914,NYA,BOS,8,5,Nick Robertson,Clarke Schmidt,-3,,3.51,0
20230914,MIN,CHA,10,2,Jose Urena,Kenta Maeda,-8,4.94,,0
20230914,CIN,DET,2,8,Reese Olson,Derek Law,6,,4.78,1
20230914,TEX,TOR,9,2,Kevin Gausman,Nathan Eovaldi,-7,3.34,4.31,0
20230915,CHN,ARI,4,6,Brandon Pfaadt,Justin Steele,2,,3.59,1
20230915,SFN,COL,2,3,Chase Anderson,Logan Webb,1,3.75,3.59,1
20230915,ATL,MIA,6,9,Johnny Cueto,Bryce Elder,3,4.02,4.25,1
20230915,WAS,MIL,3,5,Wade Miley,Jake Irvin,2,3.89,,1
20230915,CIN,NYN,5,3,David Peterson,Hunter Greene,-2,3.94,4,0
20230915,NYA,PIT,7,5,Johan Oviedo,Gerrit Cole,-2,3.17,3.31,0
20230915,PHI,SLN,5,4,Zack Thompson,Aaron Nola,-1,3.72,2.74,0
20230915,DET,ANA,11,2,Griffin Canning,Tarik Skubal,-9,,3.31,0
20230915,TBA,BAL,7,1,Jack Flaherty,Zach Eflin,-6,4.94,3.27,0
20230915,MIN,CHA,10,2,Jesse Scholtens,Bailey Ober,-8,,4.71,0
20230915,TEX,CLE,3,12,Lucas Giolito,Jon Gray,9,4.23,3.59,1
20230915,HOU,KCA,2,4,Zack Greinke,Cristian Javier,2,4.78,2.43,1
20230915,SDN,OAK,8,3,Sean Newcomb,Seth Lugo,-5,6.53,3.46,0
20230915,LAN,SEA,6,3,George Kirby,Bobby Miller,-3,3.31,,0
20230915,BOS,TOR,0,3,Jose Berrios,Brayan Bello,3,5.11,3.8,1
20230916,CHN,ARI,6,7,Zach Davies,Kyle Hendricks,1,4.56,5.07,1
20230916,SFN,COL,5,9,Brent Suter,Keaton Winn,4,3.72,,1
20230916,SFN,COL,2,5,Kyle Freeland,Scott Alexander,3,5.14,2.32,1
20230916,ATL,MIA,5,11,Bryan Hoeing,Jared Shuster,6,8.64,,1
20230916,WAS,MIL,5,9,Corbin Burnes,Trevor Williams,4,3.05,3.67,1
20230916,CIN,NYN,3,2,Tylor Megill,Andrew Abbott,-1,4.31,,0
20230916,NYA,PIT,6,3,Luis Ortiz,Luke Weaver,-3,,5.45,0
20230916,PHI,SLN,6,1,Miles Mikolas,Ranger Suarez,-5,3.89,3.78,0
20230916,DET,ANA,5,4,Tyler Anderson,Sawyer Gipson-Long,-1,3.1,,0
20230916,TBA,BAL,0,8,Grayson Rodriguez,Tyler Glasnow,8,,5.75,1
20230916,MIN,CHA,6,7,Touki Toussaint,Pablo Lopez,1,4.02,3.75,1
20230916,TEX,CLE,1,2,Tanner Bibee,Dane Dunning,1,,4.49,1
20230916,HOU,KCA,8,10,Cole Ragans,J. P. France,2,4.78,,1
20230916,SDN,OAK,5,2,Mason Miller,Matt Waldron,-3,,,0
20230916,LAN,SEA,6,2,Bryce Miller,Clayton Kershaw,-4,,2.51,0
20230916,BOS,TOR,3,4,Chris Bassitt,Chris Sale,1,3.46,4.08,1
20230917,CHN,ARI,2,6,Ryne Nelson,Jordan Wicks,4,2.24,,1
20230917,SFN,COL,11,10,Chris Flexen,Sean Manaea,-1,4.62,4.05,0
20230917,ATL,MIA,2,16,Jesus Luzardo,Charlie Morton,14,3.39,4.11,1
20230917,WAS,MIL,2,1,Brandon Woodruff,Patrick Corbin,-1,3.15,6.41,0
20230917,CIN,NYN,4,8,Jose Quintana,Brandon Williamson,4,3.86,,1
20230917,NYA,PIT,2,3,Colin Selby,Carlos Rodon,1,,2.64,1
20230917,PHI,SLN,5,6,Dakota Hudson,Taijuan Walker,1,5.01,3.94,1
20230917,DET,ANA,5,3,Jimmy Herget,Miguel Diaz,-2,2.92,1.07,0
20230917,TBA,BAL,4,5,Dean Kremer,Zack Littell,1,4.49,3.64,1
20230917,MIN,CHA,4,0,Dylan Cease,Sonny Gray,-4,2.7,3.67,0
20230917,TEX,CLE,2,9,Gavin Williams,Cody Bradford,7,,,1
20230917,HOU,KCA,7,1,Jordan Lyles,Framber Valdez,-6,4.94,3.31,0
20230917,SDN,OAK,10,1,Joe Boyle,Nick Martinez,-9,,3.83,0
20230917,LAN,SEA,6,1,Logan Gilbert,Shelby Miller,-5,4.11,1.9,0
20230917,BOS,TOR,2,3,Hyun-Jin Ryu,Nick Pivetta,1,,4.65,1
20230918,PHI,ATL,7,1,Kyle Wright,Zack Wheeler,-6,3.89,3.1,0
20230918,MIN,CIN,3,7,Connor Phillips,Joe Ryan,4,,3.57,1
20230918,DET,LAN,3,8,Lance Lynn,Eduardo Rodriguez,5,3.62,4.2,1
20230918,NYN,MIA,2,1,Edward Cabrera,Jose Butto,-1,4.05,6.33,0
20230918,COL,SDN,9,11,Michael Wacha,Ty Blach,2,4.56,4.08,1
20230918,MIL,SLN,0,1,Adam Wainwright,Freddy Peralta,1,4.53,2.7,1
20230918,CHA,WAS,6,1,Joan Adon,Mike Clevinger,-5,6.01,4.65,0
20230918,BAL,HOU,8,7,Justin Verlander,John Means,-1,2.66,4.31,0
20230918,CLE,KCA,4,6,Brady Singer,Cal Quantrill,2,3.97,4.31,1
20230918,SEA,OAK,5,0,JP Sears,Bryan Woo,-5,4.49,,0
20230918,BOS,TEX,4,2,Jordan Montgomery,Kutter Crawford,-2,4,4.62,0
20230919,SFN,ARI,4,8,Zac Gallen,Alex Cobb,4,3.17,3.15,1
20230919,PHI,ATL,3,9,Spencer Strider,Cristopher Sanchez,6,2.39,4.28,1
20230919,PIT,CHN,1,14,Javier Assad,Bailey Falter,13,4.49,4.62,1
20230919,MIN,CIN,7,0,Fernando Cruz,Kenta Maeda,-7,3.34,,0
20230919,DET,LAN,2,3,Caleb Ferguson,Miguel Diaz,1,3.05,1.07,1
20230919,NYN,MIA,3,4,Braxton Garrett,Joey Lucchesi,1,4.05,,1
20230919,COL,SDN,0,2,Blake Snell,Ryan Feltner,2,3.19,4.91,1
20230919,MIL,SLN,7,3,Drew Rom,Trevor Megill,-4,,4.91,0
20230919,CHA,WAS,3,4,Jackson Rutledge,Jose Urena,1,,4.94,1
20230919,BAL,HOU,9,5,Hunter Brown,Kyle Gibson,-4,2.96,4.46,0
20230919,CLE,KCA,6,7,Steven Cruz,Logan Allen,1,,6.37,1
20230919,TOR,NYA,7,1,Clarke Schmidt,Yusei Kikuchi,-6,3.51,5.63,0
20230919,SEA,OAK,7,2,Paul Blackburn,Luis Castillo,-5,4.14,3.31,0
20230919,ANA,TBA,2,6,Taj Bradley,Patrick Sandoval,4,,3.91,1
20230919,BOS,TEX,4,6,Nathan Eovaldi,Tanner Houck,2,4.31,3.86,1
20230920,SFN,ARI,1,7,Merrill Kelly,Logan Webb,6,3.62,3.59,1
20230920,PHI,ATL,6,5,Bryce Elder,Aaron Nola,-1,4.25,2.74,0
20230920,PIT,CHN,13,7,Justin Steele,Mitch Keller,-6,3.59,4.23,0
20230920,MIN,CIN,5,3,Hunter Greene,Bailey Ober,-2,4,4.71,0
20230920,DET,LAN,4,2,Bobby Miller,Reese Olson,-2,,,0
20230920,NYN,MIA,8,3,Eury Perez,Kodai Senga,-5,,,0
20230920,COL,SDN,2,3,Seth Lugo,Chase Anderson,1,3.46,3.75,1
20230920,MIL,SLN,8,2,Zack Thompson,Adrian Houser,-6,3.72,4.94,0
20230920,CHA,WAS,3,13,Josiah Gray,Michael Kopech,10,4.25,3.94,1
20230920,BAL,HOU,1,2,Cristian Javier,Kyle Bradish,1,2.43,4.49,1
20230920,CLE,KCA,2,6,Zack Greinke,Lucas Giolito,4,4.78,4.23,1
20230920,TOR,NYA,6,1,Michael King,Kevin Gausman,-5,2.83,3.34,0
20230920,SEA,OAK,6,3,Joey Estes,George Kirby,-3,,3.31,0
20230920,ANA,TBA,8,3,Aaron Civale,Reid Detmers,-5,3.8,4.05,0
20230920,BOS,TEX,5,15,Jon Gray,Brayan Bello,10,3.59,3.8,1
20230921,PIT,CHN,8,6,Kyle Hendricks,Johan Oviedo,-2,5.07,3.17,0
20230921,SFN,LAN,2,7,Emmet Sheehan,Kyle Harrison,5,,,1
20230921,NYN,PHI,4,5,Ranger Suarez,David Peterson,1,3.78,3.94,1
20230921,MIL,SLN,6,0,Miles Mikolas,Wade Miley,-6,3.89,3.89,0
20230921,ATL,WAS,10,3,Jake Irvin,Max Fried,-7,,2.85,0
20230921,BAL,CLE,2,5,Hunter Gaddis,Grayson Rodriguez,3,12.2,,1
20230921,TOR,NYA,3,5,Gerrit Cole,Jose Berrios,2,3.31,5.11,1
20230921,DET,OAK,7,3,Luis Medina,Tarik Skubal,-4,,3.31,0
20230921,ANA,TBA,4,5,Zach Eflin,Griffin Canning,1,3.27,,1
20230922,COL,CHN,0,6,Jameson Taillon,Noah Davis,6,4.2,4.49,1
20230922,PIT,CIN,7,5,Andrew Abbott,Andre Jackson,-2,,3.36,0
20230922,SFN,LAN,5,1,Caleb Ferguson,Sean Manaea,-4,3.05,4.05,0
20230922,MIL,MIA,16,1,J.T. Chargois,Corbin Burnes,-15,,3.05,0
20230922,NYN,PHI,4,5,Taijuan Walker,Tylor Megill,1,3.94,4.31,1
20230922,SLN,SDN,2,4,Matt Waldron,Dakota Hudson,2,,5.01,1
20230922,ATL,WAS,9,6,Patrick Corbin,Charlie Morton,-3,6.41,4.11,0
20230922,CHA,BOS,2,3,Chris Sale,Touki Toussaint,1,4.08,4.02,1
20230922,BAL,CLE,8,9,Shane Bieber,Dean Kremer,1,3.51,4.49,1
20230922,KCA,HOU,7,5,Framber Valdez,Cole Ragans,-2,3.31,4.78,0
20230922,ANA,MIN,6,8,Pablo Lopez,Jose Suarez,2,3.75,3.67,1
20230922,ARI,NYA,1,7,Luke Weaver,Brandon Pfaadt,6,5.45,,1
20230922,DET,OAK,2,8,Ken Waldichuk,Sawyer Gipson-Long,6,4.59,,1
20230922,TOR,TBA,6,2,Tyler Glasnow,Chris Bassitt,-4,5.75,3.46,0
20230922,SEA,TEX,5,8,Dane Dunning,Bryce Miller,3,4.49,,1
20230923,COL,CHN,3,6,Marcus Stroman,Chris Flexen,3,3.94,4.62,1
20230923,PIT,CIN,13,12,Connor Phillips,Bailey Falter,-1,,4.62,0
20230923,SFN,LAN,0,7,Clayton Kershaw,John Brebbia,7,2.51,3.49,1
20230923,MIL,MIA,4,5,Jesus Luzardo,Brandon Woodruff,1,3.39,3.15,1
20230923,NYN,PHI,5,7,Zack Wheeler,Jose Quintana,2,3.1,3.86,1
20230923,SLN,SDN,5,2,Nick Martinez,Jake Woodford,-3,3.83,4,0
20230923,CHA,BOS,1,0,Nick Pivetta,Dylan Cease,-1,4.65,2.7,0
20230923,BAL,CLE,2,1,Cal Quantrill,John Means,-1,4.31,4.31,0
20230923,KCA,HOU,3,2,J. P. France,Jordan Lyles,-1,,4.94,0
20230923,ANA,MIN,1,0,Sonny Gray,Kenny Rosenberg,-1,3.67,3.97,0
20230923,DET,OAK,1,4,Joe Boyle,Miguel Diaz,3,,1.07,1
20230923,TOR,TBA,6,7,Zack Littell,Hyun-Jin Ryu,1,3.64,,1
20230923,SEA,TEX,0,2,Jordan Montgomery,Logan Gilbert,2,4,4.11,1
20230924,COL,CHN,3,4,Jordan Wicks,Ty Blach,1,,4.08,1
20230924,PIT,CIN,2,4,Brandon Williamson,Quinn Priester,2,,,1
20230924,SFN,LAN,2,3,Lance Lynn,Ryan Walker,1,3.62,,1
20230924,MIL,MIA,1,6,Edward Cabrera,Freddy Peralta,5,4.05,2.7,1
20230924,NYN,PHI,2,5,Cristopher Sanchez,Jose Butto,3,4.28,6.33,1
20230924,SLN,SDN,2,12,Michael Wacha,Drew Rom,10,4.56,,1
20230924,ATL,WAS,2,3,Jackson Rutledge,Allan Winans,1,,,1
20230924,ATL,WAS,8,5,Joan Adon,Spencer Strider,-3,6.01,2.39,0
20230924,CHA,BOS,3,2,Kutter Crawford,Mike Clevinger,-1,4.62,4.65,0
20230924,BAL,CLE,5,1,Triston McKenzie,Kyle Gibson,-4,3.54,4.46,0
20230924,KCA,HOU,6,5,Hunter Brown,Steven Cruz,-1,2.96,,0
20230924,ANA,MIN,3,9,Joe Ryan,Andrew Wantz,6,3.57,3.89,1
20230924,ARI,NYA,7,1,Carlos Rodon,Zac Gallen,-6,2.64,3.17,0
20230924,DET,OAK,2,0,JP Sears,Eduardo Rodriguez,-2,4.49,4.2,0
20230924,TOR,TBA,9,5,Taj Bradley,Yusei Kikuchi,-4,,5.63,0
20230924,SEA,TEX,8,9,Nathan Eovaldi,Bryan Woo,1,4.31,,1
20230925,SDN,SFN,1,2,Logan Webb,Blake Snell,1,3.59,3.19,1
20230925,TEX,ANA,5,1,Patrick Sandoval,Jon Gray,-4,3.91,3.59,0
20230925,ARI,NYA,4,6,Clarke Schmidt,Merrill Kelly,2,3.51,3.62,1
20230925,HOU,SEA,5,1,Luis Castillo,Justin Verlander,-4,3.31,2.66,0
20230926,CHN,ATL,6,7,Bryce Elder,Justin Steele,1,4.25,3.59,1
20230926,LAN,COL,1,4,Chase Anderson,Caleb Ferguson,3,3.75,3.05,1
20230926,LAN,COL,11,2,Ryan Feltner,Bobby Miller,-9,4.91,,0
20230926,SLN,MIL,4,1,Adrian Houser,Miles Mikolas,-3,4.94,3.89,0
20230926,PIT,PHI,2,3,Aaron Nola,Mitch Keller,1,2.74,4.23,1
20230926,SDN,SFN,4,0,John Brebbia,Seth Lugo,-4,3.49,3.46,0
20230926,TEX,ANA,3,9,Reid Detmers,Cody Bradford,6,4.05,,1
20230926,WAS,BAL,0,1,Kyle Bradish,Josiah Gray,1,4.49,4.25,1
20230926,TBA,BOS,9,7,Tanner Houck,Zach Eflin,-2,3.86,3.27,0
20230926,ARI,CHA,15,4,Jose Urena,Zach Davies,-11,4.94,4.56,0
20230926,CIN,CLE,11,7,Lucas Giolito,Hunter Greene,-4,4.23,4,0
20230926,KCA,DET,3,6,Reese Olson,Zack Greinke,3,,4.78,1
20230926,OAK,MIN,3,11,Bailey Ober,Paul Blackburn,8,4.71,4.14,1
20230926,HOU,SEA,2,6,George Kirby,Cristian Javier,4,3.31,2.43,1
20230926,NYA,TOR,2,0,Kevin Gausman,Michael King,-2,3.34,2.83,0
20230927,CHN,ATL,5,6,Darius Vines,Jameson Taillon,1,,4.2,1
20230927,LAN,COL,8,2,Noah Davis,Emmet Sheehan,-6,4.49,,0
20230927,SLN,MIL,2,3,Wade Miley,Zack Thompson,1,3.89,3.72,1
20230927,MIA,NYN,2,11,Joey Lucchesi,Braxton Garrett,9,,4.05,1
20230927,MIA,NYN,4,2,Kodai Senga,Johnny Cueto,-2,,4.02,0
20230927,PIT,PHI,6,7,Ranger Suarez,Johan Oviedo,1,3.78,3.17,1
20230927,SDN,SFN,5,2,Sean Manaea,Matt Waldron,-3,4.05,,0
20230927,TEX,ANA,5,0,Griffin Canning,Dane Dunning,-5,,4.49,0
20230927,WAS,BAL,1,5,Grayson Rodriguez,Patrick Corbin,4,,6.41,1
20230927,TBA,BOS,5,0,Brayan Bello,Tyler Glasnow,-5,3.8,5.75,0
20230927,ARI,CHA,3,0,Luis Patino,Brandon Pfaadt,-3,5.21,,0
20230927,CIN,CLE,3,4,Shane Bieber,Andrew Abbott,1,3.51,,1
20230927,KCA,DET,0,8,Miguel Cabrera,(),8,,,1
20230927,OAK,MIN,4,6,Pablo Lopez,Joey Estes,2,3.75,,1
20230927,HOU,SEA,8,3,Bryce Miller,Framber Valdez,-5,,3.31,0
20230927,NYA,TOR,6,0,Jose Berrios,Gerrit Cole,-6,5.11,3.31,0
20230928,CHN,ATL,3,5,AJ Smith-Shawver,Marcus Stroman,2,,3.94,1
20230928,LAN,COL,5,14,Chris Flexen,Ryan Yarbrough,9,4.62,4.4,1
20230928,SLN,MIL,0,3,Corbin Burnes,Dakota Hudson,3,3.05,5.01,1
20230928,MIA,NYN,0,1,David Peterson,Jesus Luzardo,1,3.94,3.39,1
20230928,PIT,PHI,3,2,Zack Wheeler,Luis Ortiz,-1,3.1,,0
20230928,BOS,BAL,0,2,Dean Kremer,Chris Sale,2,4.49,4.08,1
20230928,ARI,CHA,1,3,Touki Toussaint,Bryce Jarvis,2,4.02,,1
20230928,KCA,DET,3,7,Sawyer Gipson-Long,Cole Ragans,4,,4.78,1
20230928,OAK,MIN,2,1,Sonny Gray,Luis Medina,-1,3.67,,0
20230928,TEX,SEA,2,3,Logan Gilbert,Jordan Montgomery,1,4.11,4,1
20230928,NYA,TOR,0,6,Chris Bassitt,Luke Weaver,6,3.46,5.45,1
20230929,HOU,ARI,2,1,Zac Gallen,Jose Urquidy,-1,3.17,4.56,0
20230929,WAS,ATL,10,6,Allan Winans,Trevor Williams,-4,,3.67,0
20230929,MIN,COL,7,6,Ty Blach,Joe Ryan,-1,4.08,3.57,0
20230929,CHN,MIL,3,4,Colin Rea,Kyle Hendricks,1,,5.07,1
20230929,MIA,PIT,4,3,Osvaldo Bido,Edward Cabrera,-1,,4.05,0
20230929,LAN,SFN,6,2,Keaton Winn,Lance Lynn,-4,,3.62,0
20230929,CIN,SLN,19,2,Jake Woodford,Brandon Williamson,-17,4,,0
20230929,OAK,ANA,1,5,Chase Silseth,Ken Waldichuk,4,6.61,4.59,1
20230929,BOS,BAL,3,0,John Means,Nick Pivetta,-3,4.31,4.65,0
20230929,SDN,CHA,3,2,Dylan Cease,Nick Martinez,-1,2.7,3.83,0
20230929,CLE,DET,7,5,Joey Wentz,Cal Quantrill,-2,3.62,4.31,0
20230929,NYA,KCA,5,12,Jordan Lyles,Carlos Rodon,7,4.94,2.64,1
20230929,TEX,SEA,0,8,Bryan Woo,Nathan Eovaldi,8,,4.31,1
20230929,TBA,TOR,4,11,Yusei Kikuchi,Aaron Civale,7,5.63,3.8,1
20230930,HOU,ARI,1,0,Merrill Kelly,Justin Verlander,-1,3.62,2.66,0
20230930,WAS,ATL,3,5,Spencer Strider,Joan Adon,2,2.39,6.01,1
20230930,MIN,COL,14,6,Matt Koch,Emilio Pagan,-8,5.97,3.91,0
20230930,CHN,MIL,10,6,Eric Lauer,Jordan Wicks,-4,4.02,,0
20230930,PHI,NYN,3,4,Tylor Megill,Taijuan Walker,1,4.31,3.94,1
20230930,PHI,NYN,4,11,Jose Quintana,Michael Plassmeyer,7,3.86,5.35,1
20230930,MIA,PIT,7,3,Quinn Priester,J.T. Chargois,-4,,,0
20230930,LAN,SFN,1,2,Tristan Beck,Clayton Kershaw,1,,2.51,1
20230930,CIN,SLN,6,15,Drew Rom,Connor Phillips,9,,,1
20230930,OAK,ANA,7,3,Andrew Wantz,Joe Boyle,-4,3.89,,0
20230930,BOS,BAL,2,5,Kyle Gibson,Kutter Crawford,3,4.46,4.62,1
20230930,SDN,CHA,6,1,Mike Clevinger,Michael Wacha,-5,4.65,4.56,0
20230930,CLE,DET,0,8,Will Vest,Triston McKenzie,8,4,3.54,1
20230930,NYA,KCA,5,2,Steven Cruz,Clarke Schmidt,-3,,3.51,0
20230930,TEX,SEA,6,1,Luis Castillo,Andrew Heaney,-5,3.31,3.39,0
20230930,TBA,TOR,7,5,Hyun-Jin Ryu,Shawn Armstrong,-2,,3.27,0
20231001,HOU,ARI,8,1,Kyle Nelson,Cristian Javier,-7,4.02,2.43,0
20231001,WAS,ATL,10,9,Dylan Dodd,Jackson Rutledge,-1,,,0
20231001,MIN,COL,2,3,Brent Suter,Bailey Ober,1,3.72,4.71,1
20231001,CHN,MIL,0,4,Adrian Houser,Drew Smyly,4,4.94,4.17,1
20231001,PHI,NYN,9,1,Jose Butto,Matt Strahm,-8,6.33,3.34,0
20231001,MIA,PIT,0,3,Andre Jackson,Ryan Weathers,3,3.36,3.8,1
20231001,LAN,SFN,5,2,Kyle Harrison,Bobby Miller,-3,,,0
20231001,CIN,SLN,3,4,Miles Mikolas,Hunter Greene,1,3.89,4,1
20231001,OAK,ANA,3,7,Carson Fulmer,JP Sears,4,,4.49,1
20231001,BOS,BAL,6,1,Kyle Bradish,Tanner Houck,-5,4.49,3.86,0
20231001,SDN,CHA,2,1,Jose Urena,Pedro Avila,-1,4.94,6.17,0
20231001,CLE,DET,2,5,Eduardo Rodriguez,Lucas Giolito,3,4.2,4.23,1
20231001,NYA,KCA,2,5,Zack Greinke,Michael King,3,4.78,2.83,1
20231001,TEX,SEA,0,1,George Kirby,Dane Dunning,1,3.31,4.49,1
20231001,TBA,TOR,12,8,Wes Parsons,Jacob Lopez,-4,,,0
